Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),Maximum temperature (Degree C),Rainfall amount (millimetres)
IDCJAC0016,70351,2016,7,6,6.1,11.3,18
IDCJAC0016,70351,2016,7,7,8.4,14.6,0.4
IDCJAC0016,70351,2016,7,8,5.9,13.2,0
IDCJAC0016,70351,2016,7,9,8.4,13.1,1
IDCJAC0016,70351,2016,7,10,7.7,13.8,0
IDCJAC0016,70351,2016,7,11,5.4,13.4,9.8
IDCJAC0016,70351,2016,7,12,8,11.2,0.8
IDCJAC0016,70351,2016,7,13,10.9,7.1,4.8
IDCJAC0016,70351,2016,7,14,11.2,11.2,0
IDCJAC0016,70351,2016,7,15,13.8,13.1,0
IDCJAC0016,70351,2016,7,16,11.3,16.1,0.2
IDCJAC0016,70351,2016,7,17,10.8,16.2,0
IDCJAC0016,70351,2016,7,18,11.1,17.6,0.2
IDCJAC0016,70351,2016,7,19,10.3,18.8,2.6
IDCJAC0016,70351,2016,7,20,4.4,14.4,8.6
IDCJAC0016,70351,2016,7,21,7,14.9,0.2
IDCJAC0016,70351,2016,7,22,3.4,16.9,0.6
IDCJAC0016,70351,2016,7,23,10.9,10.4,3.6
IDCJAC0016,70351,2016,7,24,8.1,8.4,0.2
IDCJAC0016,70351,2016,7,25,10.7,10.9,8.4
IDCJAC0016,70351,2016,7,26,11.6,10.2,0.2
IDCJAC0016,70351,2016,7,27,9.9,11.8,5.2
IDCJAC0016,70351,2016,7,28,12.4,12.6,0
IDCJAC0016,70351,2016,7,29,12.4,12.8,0.2
IDCJAC0016,70351,2016,7,30,9,11.9,0
IDCJAC0016,70351,2016,7,31,10.4,14.9,0
IDCJAC0016,70351,2016,8,1,8.3,13.9,0
IDCJAC0016,70351,2016,8,2,6.2,10.1,7.4
IDCJAC0016,70351,2016,8,3,12.5,13.8,0.2
IDCJAC0016,70351,2016,8,4,11.1,12.3,0
IDCJAC0016,70351,2016,8,5,13.1,13.7,0
IDCJAC0016,70351,2016,8,6,9.6,12.1,0
IDCJAC0016,70351,2016,8,7,6.5,11.6,0
IDCJAC0016,70351,2016,8,8,13.5,14,0
IDCJAC0016,70351,2016,8,9,12.7,15.6,0
IDCJAC0016,70351,2016,8,10,11.6,16.4,2
IDCJAC0016,70351,2016,8,11,14,12.9,0
IDCJAC0016,70351,2016,8,12,12.4,10.6,0
IDCJAC0016,70351,2016,8,13,13.9,14.9,0
IDCJAC0016,70351,2016,8,14,14.4,15.8,0
IDCJAC0016,70351,2016,8,15,14.5,15.9,0
IDCJAC0016,70351,2016,8,16,14.6,17.9,0
IDCJAC0016,70351,2016,8,17,8.3,15.8,0
IDCJAC0016,70351,2016,8,18,14.4,18.4,0
IDCJAC0016,70351,2016,8,19,14.5,19.2,0
IDCJAC0016,70351,2016,8,20,12.6,10.4,7.6
IDCJAC0016,70351,2016,8,21,9,12.8,1.2
IDCJAC0016,70351,2016,8,22,8.5,13.1,0
IDCJAC0016,70351,2016,8,23,12.5,13.7,4.4
IDCJAC0016,70351,2016,8,24,5.8,10.7,0.2
IDCJAC0016,70351,2016,8,25,15.1,13.7,13.4
IDCJAC0016,70351,2016,8,26,16.2,12.7,0
IDCJAC0016,70351,2016,8,27,15.1,13.1,0
IDCJAC0016,70351,2016,8,28,10.6,14.1,0
IDCJAC0016,70351,2016,8,29,13,16.7,0
IDCJAC0016,70351,2016,8,30,14.3,19.4,0
IDCJAC0016,70351,2016,8,31,7.4,16.7,9.8
IDCJAC0016,70351,2016,9,1,13.6,16.7,1.8
IDCJAC0016,70351,2016,9,2,4.5,10.5,0
IDCJAC0016,70351,2016,9,3,9.4,14.6,53.6
IDCJAC0016,70351,2016,9,4,17.4,13.9,1
IDCJAC0016,70351,2016,9,5,15.2,16.4,0
IDCJAC0016,70351,2016,9,6,18,19.4,0
IDCJAC0016,70351,2016,9,7,14.7,19.1,0
IDCJAC0016,70351,2016,9,8,13.5,20,0
IDCJAC0016,70351,2016,9,9,5.5,17.4,0
IDCJAC0016,70351,2016,9,10,10.7,14.3,15.2
IDCJAC0016,70351,2016,9,11,15.1,15.7,0.4
IDCJAC0016,70351,2016,9,12,19.1,16.6,0
IDCJAC0016,70351,2016,9,13,10.8,17.5,0
IDCJAC0016,70351,2016,9,14,7.9,18.3,0
IDCJAC0016,70351,2016,9,15,9.8,12.9,5.2
IDCJAC0016,70351,2016,9,16,17.4,15.7,0.2
IDCJAC0016,70351,2016,9,17,17.4,17,0
IDCJAC0016,70351,2016,9,18,5,13.1,0
IDCJAC0016,70351,2016,9,19,17,14.6,6.6
IDCJAC0016,70351,2016,9,20,15.4,14.5,0
IDCJAC0016,70351,2016,9,21,4.1,11.7,6.8
IDCJAC0016,70351,2016,9,22,8.6,14.9,24.2
IDCJAC0016,70351,2016,9,23,20.3,18.2,0.2
IDCJAC0016,70351,2016,9,24,18.3,19.2,0
IDCJAC0016,70351,2016,9,25,17.7,18.3,0
IDCJAC0016,70351,2016,9,26,21.1,15.3,0
IDCJAC0016,70351,2016,9,27,19.8,14.3,1.6
IDCJAC0016,70351,2016,9,28,22.1,16.9,0
IDCJAC0016,70351,2016,9,29,10.8,14.7,13.4
IDCJAC0016,70351,2016,9,30,12.9,12.1,19
IDCJAC0016,70351,2016,10,1,16.7,14.1,2
IDCJAC0016,70351,2016,10,2,22.8,19.4,0.2
IDCJAC0016,70351,2016,10,3,16,14.3,8.8
IDCJAC0016,70351,2016,10,4,15.8,14,1.4
IDCJAC0016,70351,2016,10,5,18.6,14.6,8.4
IDCJAC0016,70351,2016,10,6,21.5,21.2,0
IDCJAC0016,70351,2016,10,7,14,22.9,0
IDCJAC0016,70351,2016,10,8,17.7,18.9,0
IDCJAC0016,70351,2016,10,9,13.2,17.4,0
IDCJAC0016,70351,2016,10,10,7.8,18.6,0
IDCJAC0016,70351,2016,10,11,23.2,14.2,1
IDCJAC0016,70351,2016,10,12,21.2,16,0
IDCJAC0016,70351,2016,10,13,24.1,16.2,0.4
IDCJAC0016,70351,2016,10,14,24.9,18.9,0
IDCJAC0016,70351,2016,10,15,25.1,20,0
IDCJAC0016,70351,2016,10,16,22.3,23.6,0
IDCJAC0016,70351,2016,10,17,17.5,16.1,5.4
IDCJAC0016,70351,2016,10,18,21.7,17.5,0
IDCJAC0016,70351,2016,10,19,24.1,16,0.6
IDCJAC0016,70351,2016,10,20,20.3,19.4,0
IDCJAC0016,70351,2016,10,21,21.1,21.6,0
IDCJAC0016,70351,2016,10,22,16,13.8,7.4
IDCJAC0016,70351,2016,10,23,20.1,16.4,5.4
IDCJAC0016,70351,2016,10,24,26.7,18.2,0
IDCJAC0016,70351,2016,10,25,26.5,20.7,0
IDCJAC0016,70351,2016,10,26,22.1,24.1,0
IDCJAC0016,70351,2016,10,27,26.9,23.2,0
IDCJAC0016,70351,2016,10,28,12.4,18.6,0
IDCJAC0016,70351,2016,10,29,15.2,24,0
IDCJAC0016,70351,2016,10,30,13.1,22.4,0
IDCJAC0016,70351,2016,10,31,27.9,16.5,2.6
IDCJAC0016,70351,2016,11,1,24,18.1,0
IDCJAC0016,70351,2016,11,2,28.1,20.6,0
IDCJAC0016,70351,2016,11,3,28.2,23,0
IDCJAC0016,70351,2016,11,4,28.3,24.5,0
IDCJAC0016,70351,2016,11,5,28.5,17.6,0
IDCJAC0016,70351,2016,11,6,28.5,19.9,0
IDCJAC0016,70351,2016,11,7,27.7,25.3,0
IDCJAC0016,70351,2016,11,8,16.2,28.6,0
IDCJAC0016,70351,2016,11,9,19.1,24.8,8.4
IDCJAC0016,70351,2016,11,10,27.5,24,6.2
IDCJAC0016,70351,2016,11,11,29.1,26.1,0
IDCJAC0016,70351,2016,11,12,22.6,26.5,19.4
IDCJAC0016,70351,2016,11,13,19,18.6,0
IDCJAC0016,70351,2016,11,14,18.6,19.8,8.6
IDCJAC0016,70351,2016,11,15,26,20.6,0.6
IDCJAC0016,70351,2016,11,16,29.9,25.3,0
IDCJAC0016,70351,2016,11,17,29.9,25.5,0
IDCJAC0016,70351,2016,11,18,27.8,30,0
IDCJAC0016,70351,2016,11,19,25.1,31.1,0
IDCJAC0016,70351,2016,11,20,28.4,31.1,0
IDCJAC0016,70351,2016,11,21,30.3,30.2,9.4
IDCJAC0016,70351,2016,11,22,29.4,31.2,0
IDCJAC0016,70351,2016,11,23,9.2,20.4,0
IDCJAC0016,70351,2016,11,24,29.8,21.2,4.2
IDCJAC0016,70351,2016,11,25,30.8,24.3,0
IDCJAC0016,70351,2016,11,26,29.6,24.7,0
IDCJAC0016,70351,2016,11,27,27.8,26.5,0
IDCJAC0016,70351,2016,11,28,30.4,27.7,0
IDCJAC0016,70351,2016,11,29,29.5,28,0
IDCJAC0016,70351,2016,11,30,28.5,30.1,0
IDCJAC0016,70351,2016,12,1,30.2,28.8,0
IDCJAC0016,70351,2016,12,2,28.2,30.3,0
IDCJAC0016,70351,2016,12,3,27.9,30.9,0
IDCJAC0016,70351,2016,12,4,23,32.8,0
IDCJAC0016,70351,2016,12,5,18.4,31.4,1
IDCJAC0016,70351,2016,12,6,9.7,23.1,13.4
IDCJAC0016,70351,2016,12,7,30.6,26.9,0.2
IDCJAC0016,70351,2016,12,8,23.5,31.3,0
IDCJAC0016,70351,2016,12,9,30.6,21.6,2
IDCJAC0016,70351,2016,12,10,30.8,25.2,0
IDCJAC0016,70351,2016,12,11,28.8,28,0
IDCJAC0016,70351,2016,12,12,29.5,31.2,0
IDCJAC0016,70351,2016,12,13,24.3,33.9,0
IDCJAC0016,70351,2016,12,14,9.3,28.6,0
IDCJAC0016,70351,2016,12,15,2.4,14.8,3
IDCJAC0016,70351,2016,12,16,6.4,20.1,5.8
IDCJAC0016,70351,2016,12,17,27.9,27.9,11.4
IDCJAC0016,70351,2016,12,18,28.5,24.9,0
IDCJAC0016,70351,2016,12,19,27,26.5,0
IDCJAC0016,70351,2016,12,20,25.7,30.8,0
IDCJAC0016,70351,2016,12,21,30.5,28.7,0
IDCJAC0016,70351,2016,12,22,25.7,26.6,0
IDCJAC0016,70351,2016,12,23,28.3,31.8,0
IDCJAC0016,70351,2016,12,24,20,32.5,0
IDCJAC0016,70351,2016,12,25,30.7,30.9,22.4
IDCJAC0016,70351,2016,12,26,27.6,31.5,0
IDCJAC0016,70351,2016,12,27,15.8,31.9,0
IDCJAC0016,70351,2016,12,28,16,31.9,0.2
IDCJAC0016,70351,2016,12,29,7.8,29.9,0
IDCJAC0016,70351,2016,12,30,13.2,32.8,2.2
IDCJAC0016,70351,2016,12,31,31.2,31.5,3
IDCJAC0016,70351,2017,1,1,11.8,27.8,0
IDCJAC0016,70351,2017,1,2,26.7,29.9,0
IDCJAC0016,70351,2017,1,3,30.6,27.1,0
IDCJAC0016,70351,2017,1,4,20.6,25.1,0
IDCJAC0016,70351,2017,1,5,24.4,29.9,0
IDCJAC0016,70351,2017,1,6,29.2,30.6,1.4
IDCJAC0016,70351,2017,1,7,30.1,32.4,0
IDCJAC0016,70351,2017,1,8,21.9,32.2,0
IDCJAC0016,70351,2017,1,9,15.5,35.7,0
IDCJAC0016,70351,2017,1,10,23.3,34.2,0
IDCJAC0016,70351,2017,1,11,29.3,36,0
IDCJAC0016,70351,2017,1,12,30.4,35.1,0
IDCJAC0016,70351,2017,1,13,16.2,39.6,0
IDCJAC0016,70351,2017,1,14,30.2,30.3,0.4
IDCJAC0016,70351,2017,1,15,30.2,31.4,0
IDCJAC0016,70351,2017,1,16,29.7,35.5,0
IDCJAC0016,70351,2017,1,17,28.6,38.6,0
IDCJAC0016,70351,2017,1,18,24.5,38,0
IDCJAC0016,70351,2017,1,19,11.8,23.7,0
IDCJAC0016,70351,2017,1,20,8.8,29,2.8
IDCJAC0016,70351,2017,1,21,29.6,31.2,2.2
IDCJAC0016,70351,2017,1,22,28,32.3,0
IDCJAC0016,70351,2017,1,23,22.5,36.9,0
IDCJAC0016,70351,2017,1,24,19,33.6,1.6
IDCJAC0016,70351,2017,1,25,16.2,27.8,0
IDCJAC0016,70351,2017,1,26,25.5,32.9,0
IDCJAC0016,70351,2017,1,27,24.8,33.6,0
IDCJAC0016,70351,2017,1,28,27.5,35.4,0
IDCJAC0016,70351,2017,1,29,28.3,36.6,0
IDCJAC0016,70351,2017,1,30,22.2,39.1,0
IDCJAC0016,70351,2017,1,31,21.2,36.6,0
IDCJAC0016,70351,2017,2,1,5.2,23.7,0.6
IDCJAC0016,70351,2017,2,2,23.6,29.4,6.8
IDCJAC0016,70351,2017,2,3,23.6,30.2,0
IDCJAC0016,70351,2017,2,4,25.1,34.2,0
IDCJAC0016,70351,2017,2,5,21.6,36.4,0
IDCJAC0016,70351,2017,2,6,17.8,34,4
IDCJAC0016,70351,2017,2,7,5.9,22.9,0.6
IDCJAC0016,70351,2017,2,8,11.9,25.6,0
IDCJAC0016,70351,2017,2,9,27.3,36,0
IDCJAC0016,70351,2017,2,10,26.5,41,0
IDCJAC0016,70351,2017,2,11,25.5,41.6,0
IDCJAC0016,70351,2017,2,12,14.5,31.9,2.6
IDCJAC0016,70351,2017,2,13,27.1,26.9,0.8
IDCJAC0016,70351,2017,2,14,24.4,27.7,0
IDCJAC0016,70351,2017,2,15,26.1,30.3,0
IDCJAC0016,70351,2017,2,16,25.7,34.4,0
IDCJAC0016,70351,2017,2,17,23.3,36.3,0
IDCJAC0016,70351,2017,2,18,13.3,24,0
IDCJAC0016,70351,2017,2,19,25.7,23.2,5.2
IDCJAC0016,70351,2017,2,20,25.7,21.7,0
IDCJAC0016,70351,2017,2,21,25.6,27,0
IDCJAC0016,70351,2017,2,22,25.3,32.5,0
IDCJAC0016,70351,2017,2,23,24,35.5,0
IDCJAC0016,70351,2017,2,24,23.2,33.7,0
IDCJAC0016,70351,2017,2,25,8.7,21.9,0
IDCJAC0016,70351,2017,2,26,20.3,24.8,0
IDCJAC0016,70351,2017,2,27,15.9,27.2,0
IDCJAC0016,70351,2017,2,28,16.7,28.5,0
IDCJAC0016,70351,2017,3,1,20.3,29.6,0
IDCJAC0016,70351,2017,3,2,8,26.9,0
IDCJAC0016,70351,2017,3,3,18.7,27.2,7.6
IDCJAC0016,70351,2017,3,4,11.4,25.6,2
IDCJAC0016,70351,2017,3,5,17.6,28.5,3.6
IDCJAC0016,70351,2017,3,6,23.4,26.1,0.2
IDCJAC0016,70351,2017,3,7,23.1,23.9,0
IDCJAC0016,70351,2017,3,8,12.7,21.5,0
IDCJAC0016,70351,2017,3,10,22.6,29.6,0
IDCJAC0016,70351,2017,3,11,19.8,30.1,0
IDCJAC0016,70351,2017,3,12,21,32.7,0
IDCJAC0016,70351,2017,3,13,15.6,26.9,1.6
IDCJAC0016,70351,2017,3,14,13.6,24.1,1.2
IDCJAC0016,70351,2017,3,15,12.6,25.4,13
IDCJAC0016,70351,2017,3,16,11.6,27.7,0
IDCJAC0016,70351,2017,3,17,14,24.3,0.2
IDCJAC0016,70351,2017,3,18,13.1,23.5,0
IDCJAC0016,70351,2017,3,19,10.9,27.5,0
IDCJAC0016,70351,2017,3,20,16.4,30.4,0.8
IDCJAC0016,70351,2017,3,21,5.2,23.7,6.4
IDCJAC0016,70351,2017,3,22,11.9,27.1,22.8
IDCJAC0016,70351,2017,3,23,4.2,19.9,8.2
IDCJAC0016,70351,2017,3,24,10.9,21.6,9
IDCJAC0016,70351,2017,3,25,5.9,20.2,0
IDCJAC0016,70351,2017,3,26,19.1,28.4,0.6
IDCJAC0016,70351,2017,3,27,19.5,29.9,0
IDCJAC0016,70351,2017,3,28,16.5,27.3,0.4
IDCJAC0016,70351,2017,3,29,18.6,27.5,0
IDCJAC0016,70351,2017,3,30,9.9,22.7,0
IDCJAC0016,70351,2017,3,31,18.8,20.2,7.6
IDCJAC0016,70351,2017,4,2,15.1,20.4,0
IDCJAC0016,70351,2017,4,3,11.4,18.4,0
IDCJAC0016,70351,2017,4,4,9.6,18.7,0
IDCJAC0016,70351,2017,4,5,10.3,19.2,0
IDCJAC0016,70351,2017,4,6,17.4,21.3,0
IDCJAC0016,70351,2017,4,7,17.4,21.4,0
IDCJAC0016,70351,2017,4,8,15.2,22.5,0
IDCJAC0016,70351,2017,4,9,3.3,18.7,0.6
IDCJAC0016,70351,2017,4,10,8.8,15,13
IDCJAC0016,70351,2017,4,11,16,19.9,1.6
IDCJAC0016,70351,2017,4,12,13.2,20.8,0
IDCJAC0016,70351,2017,4,13,11.4,19.7,0.2
IDCJAC0016,70351,2017,4,14,16.2,22.5,0
IDCJAC0016,70351,2017,4,15,14.7,20,0.2
IDCJAC0016,70351,2017,4,16,14.2,20.9,0
IDCJAC0016,70351,2017,4,17,15.6,22.5,0
IDCJAC0016,70351,2017,4,18,14.9,24.5,0
IDCJAC0016,70351,2017,4,19,15.1,21.5,4
IDCJAC0016,70351,2017,4,20,14.6,22.7,0
IDCJAC0016,70351,2017,4,21,8,19.9,0
IDCJAC0016,70351,2017,4,22,8.7,21.5,0
IDCJAC0016,70351,2017,4,23,14.6,22.6,0
IDCJAC0016,70351,2017,4,24,12.5,22.4,0
IDCJAC0016,70351,2017,4,25,5.3,17.2,2.2
IDCJAC0016,70351,2017,4,26,4.9,13.5,5.8
IDCJAC0016,70351,2017,4,27,14.2,13.9,4
IDCJAC0016,70351,2017,4,28,14,16.5,0
IDCJAC0016,70351,2017,4,29,11.6,17.1,0
IDCJAC0016,70351,2017,4,30,13.5,18.9,0
IDCJAC0016,70351,2017,5,1,11,19.9,0
IDCJAC0016,70351,2017,5,2,7.4,16,0
